,ep_RA.Q21M.260,ep_RA.Q21M.124,ep_RA.Q21M.1220,ep_RA.Q21M.60,ep_RA.Q21A.260,ep_RA.Q21A.124,ep_RA.Q21A.1220,ep_RA.Q21A.60,ep_RA.Y20I.260,ep_RA.Y20I.124,ep_RA.Y20I.1220,ep_RA.Y20I.60,logp
1849,-15.337761917410463,-15.481653795113651,-15.234429422926109,-15.755599731116897,-11.117415003402497,-10.242596720327818,-11.1846713116504,-9.806950683822683,-9.865660715839988,-9.309878972658277,-9.97227454253993,-9.809684746802517,1876.6029783335903
1850,-15.47615185580683,-15.566214869587343,-15.215975605487786,-15.686683210560076,-11.194427485643862,-10.238317153542281,-11.194860308624298,-9.913286887506926,-9.926904163583913,-9.400305385498779,-10.10574274547149,-9.7411963236837,1879.9889988011648
1851,-15.34841545873855,-15.557641220833736,-15.213096416451455,-15.718432277841073,-11.120188728135519,-10.36125383531935,-11.18435317132623,-9.765688631606078,-9.90184010388847,-9.395836662439622,-10.205537163562155,-9.698892879165529,1875.5744512104163
1852,-15.458183999114219,-15.605506502375535,-15.210941325027015,-15.778790349278898,-11.195177710555058,-10.175334959220306,-11.143451858373744,-9.86122064601443,-9.87112909771118,-9.327378375580384,-10.263491889274707,-9.716023192311459,1874.8452574344344
1853,-15.425825142277997,-15.600522785428799,-15.208624285075178,-15.72460805163695,-11.044477418228379,-10.307217171545247,-11.272717139151352,-9.849737923637946,-9.75994260162178,-9.23624820133261,-10.096239743990935,-9.705296910975951,1867.5358322377815
1854,-15.574372039770003,-15.519932089378951,-15.273194474150891,-15.799828371115685,-11.053187454525577,-10.179023495565827,-11.086069322825953,-9.890491514961436,-10.186432339458944,-9.291094799056717,-10.21603423156434,-9.649935483034618,1869.2999150682497
1855,-15.422112268317886,-15.560037683783284,-15.155982050582228,-15.831878151547405,-11.024648897558047,-9.994325015244865,-11.208997842653162,-10.021358761437362,-9.888170948111094,-9.418389177628823,-10.038112711399195,-9.68048618552265,1870.878011793909
1856,-15.457072788154294,-15.623099186585527,-15.188281256918307,-15.713536751480222,-11.123557010096965,-10.370180817109464,-11.013231611611417,-9.856268298132685,-9.861285900618594,-9.367463650965336,-10.306536531691972,-9.802416197529089,1873.0676856185562
1857,-15.517847265462756,-15.540315218973953,-15.197768320928034,-15.75414657157413,-11.133558012801487,-10.19163497727139,-11.24541502694284,-9.803550631553108,-9.915400229966576,-9.456363114232333,-10.048338152647851,-9.89065594017045,1875.7049636999666
1858,-15.464285077008258,-15.558323286511472,-15.224411863407873,-15.821302488584061,-11.099375431850351,-10.181901374333412,-11.236380154137253,-9.86335129343893,-9.890936975495455,-9.370464837038567,-10.185267477033019,-9.900029547480791,1880.1982509462466
1859,-15.445685336248104,-15.497860452295019,-15.225001159741854,-15.799243444926661,-11.227671497759124,-10.327188088166343,-11.231372952982321,-10.120275282003782,-9.900104849325091,-9.199221599070748,-9.979971230675842,-9.83722982089526,1871.6410500660818
1860,-15.588425250315908,-15.496957529365085,-15.183295353222952,-15.780613544804014,-11.153165381101392,-10.148456962889531,-11.157742256972426,-9.793654887520283,-9.916076845126112,-9.330963617105851,-10.155473800201614,-9.730624995240476,1876.4757157678239
1861,-15.454065708408562,-15.535469626091874,-15.20866401527586,-15.84264019236405,-11.147315035011928,-10.272656729940902,-11.245520196494112,-9.901042418844542,-9.862312319520935,-9.34618507015373,-10.467785828469847,-9.822542980691725,1875.3021671846557
1862,-15.416666929324819,-15.484410711401113,-15.187185222552083,-15.748169577061613,-10.963930066751225,-10.248472911112511,-11.226341958281283,-9.902461031555458,-9.908109789763385,-9.294610473341923,-10.037431174374078,-9.7366756133192,1873.904120910355
1863,-15.48619085055813,-15.493504746666991,-15.216300756679091,-15.724196829155401,-11.10585891710131,-10.221943011948651,-11.087076864167896,-9.846526557732458,-9.82451140637796,-9.51380656481408,-10.303496663199585,-9.827573661207852,1878.1816102368095
1864,-15.40253549843156,-15.59844219535136,-15.231238507070007,-15.71786636546182,-10.910820856954167,-10.19750749419521,-11.118212295978722,-9.871211906244664,-9.892843485759482,-9.324512670906373,-10.311224469150618,-9.842382842030466,1867.6668859062165
1865,-15.452772817478706,-15.477027694437865,-15.229831779419758,-15.798227034502961,-11.062787297981574,-10.15237965057006,-11.135241860968343,-9.711574166476217,-9.841363918389355,-9.609258877787067,-9.97486878442518,-9.777668615573564,1875.5657278292313
1866,-15.473797210657628,-15.496300476579957,-15.222376085245378,-15.78980393466872,-11.07361524454386,-10.195719656883579,-11.042749029945572,-10.12709941024877,-9.837679424703557,-9.430873460490078,-10.250338668485558,-9.664384578735337,1876.6624778588996
1867,-15.533994940990883,-15.515939706671512,-15.237321434714868,-15.760418955440503,-11.167249683614028,-10.200750987644835,-11.14931537509457,-9.837072815243792,-9.887767232552847,-9.230446006856864,-10.076946788741093,-9.762315858786696,1877.1914290550847
1868,-15.421474176092596,-15.630825383817012,-15.195085964522573,-15.806712934177815,-11.137499514790175,-10.331186367507838,-11.19177362823838,-9.715161903301654,-10.067493974527848,-9.38553162177562,-10.2520290947172,-9.6979778117819,1874.1614732723544
1869,-15.635440290593392,-15.464464206951265,-15.172712264442902,-15.73610757606367,-11.132423412719522,-10.24780889786265,-11.130377848032115,-9.840596295688187,-9.609904240263242,-9.344687075290269,-10.11215161600734,-9.687154076398262,1869.4696358482972
1870,-15.473785580288796,-15.594112871754744,-15.212147839191008,-15.765661969094266,-11.284739679597395,-10.243216530163293,-11.150243302677149,-9.868492118517276,-9.85129966590791,-9.410154890925451,-10.354389431411041,-9.71740480068091,1877.4532978926607
1871,-15.393178848589612,-15.589470072179742,-15.184459463157319,-15.778024899305313,-10.893139221975742,-10.216629424719669,-11.180265289796989,-9.850462113375366,-9.852610626230764,-9.361747753788897,-10.129576257030664,-9.643147752078102,1872.939779300402
1872,-15.500986671426395,-15.564982104984862,-15.230170635787957,-15.81856980071047,-11.153987941436094,-10.10195649478542,-11.206569201236922,-9.97172981228989,-9.874553752037619,-9.611784166852543,-10.18954714633657,-9.905027778352322,1873.0711291223158
1873,-15.539116542420109,-15.570598357647372,-15.190443679132933,-15.72505300600665,-11.09363486198931,-10.266059944047576,-11.199719749377882,-9.81970518477844,-9.720897218277539,-9.273579776953286,-10.014149806718077,-9.705969192087194,1873.9599293691535
1874,-15.459193338553192,-15.477126304057435,-15.164808940728765,-15.838225677901473,-11.179439104487106,-10.202111327248407,-11.064144075993834,-9.812812879780402,-9.944736088040779,-9.345112100280183,-9.984189310690331,-9.801578619567039,1876.5041430178226
1875,-15.424713852547898,-15.574864616171281,-15.220928851813802,-15.83310333794611,-11.135726718795722,-10.146604203492464,-11.155811084269226,-9.938625388618759,-9.794071775553947,-9.470137977196043,-10.058671359694335,-9.785194725436986,1870.930837486715
1876,-15.488191386810605,-15.521888643247776,-15.197786508629491,-15.824621072198788,-11.135262131707005,-10.256322500787721,-11.159482825075893,-9.798107473165542,-9.731626033044456,-9.321419062680887,-10.334295486099984,-9.851355642798593,1875.9850233319917
1877,-15.49565931060787,-15.510597911788384,-15.286042272507249,-15.697279008126953,-11.121690942916333,-10.288771107305969,-11.193400380555207,-9.646097625703241,-9.78707507560941,-9.346253726391653,-10.146312738773423,-9.770546269544646,1873.304330036913
1878,-15.512959591928015,-15.525893719874645,-15.203441697692035,-15.772841628761475,-11.09734122233886,-10.129306983074152,-11.159357297764974,-9.965533945533988,-9.72711605119576,-9.30743724232496,-9.94344829349566,-9.756541058700092,1872.8918728113488
1879,-15.514499057833593,-15.55829956459805,-15.200822316454422,-15.776895481153682,-10.995943188099165,-10.205572877087338,-11.103760957214398,-10.127784726153951,-9.833602534497086,-9.439424699746402,-10.153015334427272,-9.857624186273801,1873.9533118769325
1880,-15.437929244814386,-15.462968555807837,-15.207958563613678,-15.843223774989928,-11.357114495377687,-10.233257762193764,-11.174027043592291,-9.86628971527963,-9.981895191817337,-9.41876962729848,-10.012468938326432,-9.746233185534752,1864.515463566932
1881,-15.41634861779438,-15.493337144378337,-15.206367107178604,-15.776672088418124,-11.0078926490591,-10.157402797386307,-11.142087024639483,-9.952231648953148,-9.850353792148255,-9.51817899045388,-9.912003648293123,-9.97601588192568,1872.2146324721618
1882,-15.393605235168971,-15.518942392445885,-15.22691093320497,-15.71330946195915,-11.23037393697322,-10.318637595316732,-11.14262882913079,-10.005663140116845,-9.668472924570324,-9.504123324215707,-10.181272323137426,-9.811148294289342,1873.639249150618
1883,-15.457789897415115,-15.495760126290017,-15.210569343240095,-15.8624420191454,-11.05032711113117,-10.120802860720305,-11.136989783681067,-10.048536840889561,-9.85077793165183,-9.395013297175716,-9.943990164207154,-9.708005043515064,1871.2104660192467
1884,-15.448677605273692,-15.422321742400989,-15.18907058846837,-15.720688546025675,-11.051076268636091,-10.205258689006024,-11.197237975163342,-10.128139270194527,-9.805511591853326,-9.311870128823326,-10.048077361074775,-9.80499494077432,1870.7237659649568
1885,-15.555253319179629,-15.514176065722088,-15.196154247402362,-15.841397802354841,-11.108415142066816,-10.138165514106785,-11.158381905690332,-9.991559275722953,-9.918951443473935,-9.370367907926534,-10.284312754249472,-9.887246704302175,1873.8501138491874
1886,-15.438577792676465,-15.584666043379045,-15.251762190334995,-15.789877055475777,-11.00373180140801,-10.268284968538689,-11.153717086166525,-10.060352597791786,-10.091313733906288,-9.400081590282685,-10.254603737639604,-9.839492708575303,1872.3513597254112
1887,-15.530230088628093,-15.51354349425776,-15.143738006872315,-15.747930870060218,-11.102982102545143,-10.206627205047262,-11.216995748772455,-9.951634873805164,-10.078789323057487,-9.307326006717313,-10.072837282630202,-9.711805051022646,1873.4970860258013
1888,-15.492350925174739,-15.475882301210133,-15.12473344535813,-15.760804614973233,-10.97473569520228,-10.354354756500602,-11.278505357541615,-9.78646344259638,-9.73976850692608,-9.156166731479832,-10.098556491389163,-9.729325568164711,1869.1261292408724
1889,-15.530214676291603,-15.548541191168873,-15.177179523227558,-15.82642370223825,-11.118431037881198,-10.127915047019181,-11.19626277589578,-9.83710961921623,-9.848314462409684,-9.49302726585424,-10.25469665535991,-9.703257741119517,1876.4923775487066
1890,-15.401541569499804,-15.505881408803637,-15.224201682494066,-15.790387184490642,-11.012890004075635,-10.205549971203743,-11.205041910828331,-10.118464357859263,-9.963154035798189,-9.547658693267108,-10.166601389889907,-9.598230694455133,1874.0229049378238
1891,-15.472078842210227,-15.544255741428742,-15.243930252858819,-15.778412467085552,-11.073013443964973,-10.260990846595455,-11.08104872634429,-9.872997734375762,-9.997589185890131,-9.506584884542383,-9.994812338418907,-9.760931351488821,1875.6656753524555
1892,-15.482673758145163,-15.461450135469507,-15.219820746879,-15.767329599943073,-11.333019899147212,-10.17645230438801,-11.140151617327984,-9.960558364974444,-9.773636571304664,-9.304043058360671,-10.037802485679633,-9.841946815510203,1867.5446305762268
1893,-15.470318011973346,-15.497729289213963,-15.212100959640637,-15.820863315792883,-11.309846052393867,-10.132866960342328,-11.324795809178902,-9.885511508741498,-10.013603431746963,-9.313489504665329,-10.198600951641033,-9.90677668827795,1872.3174449528874
1894,-15.448338682013574,-15.534866076837428,-15.202733197210344,-15.750948727668288,-11.03225432666264,-10.123899919112958,-11.094594947632553,-9.79441267508785,-10.061349359383437,-9.480706409185919,-10.198719979174777,-9.888848100702205,1875.8940843812338
1895,-15.454679695830384,-15.581143741705084,-15.173799402920933,-15.822396378793938,-11.070576442396932,-10.087183623581797,-11.249935966235943,-10.055876537027254,-9.937360448936568,-9.693476881890469,-10.046428464517613,-9.753220155709654,1872.2953796684824
1896,-15.478440007122666,-15.524190861706792,-15.173857399458024,-15.79800219728709,-11.193055490578194,-10.304586635183268,-11.202787366311195,-9.971811315795435,-10.113752610078295,-9.267429563147537,-10.154418332977363,-9.75098720248156,1873.8341646959318
1897,-15.396760928735947,-15.604789539652419,-15.210391210991828,-15.790904415757161,-11.012579450537245,-10.105975086551595,-11.21129352259608,-10.022749471534201,-9.878586205628354,-9.30088968452889,-10.143577374868356,-9.59360605364337,1877.5956597249583
1898,-15.525548437117685,-15.44496950189896,-15.235529702110153,-15.788717991474341,-11.159056750127089,-10.145947763103923,-11.090838128074383,-9.822890248399807,-9.800337076276042,-9.4289235377247,-10.225678421260149,-9.76539866690634,1875.503306578348
1899,-15.54498643370792,-15.567592757418279,-15.250220173595656,-15.785099515802871,-11.200159201820268,-10.097544365808211,-11.105522248338875,-9.923758005295118,-9.812562802456121,-9.306080814393987,-10.240865228652893,-9.731383377526845,1877.0552761768577
1900,-15.43138304847743,-15.586258376353856,-15.183687229948497,-15.837631861937748,-11.047706426964968,-10.169278961154467,-11.208231628175573,-9.989578084743565,-9.951032040164662,-9.493301023771537,-10.276881976183578,-9.73816748102093,1874.68058115119
1901,-15.45928484987594,-15.531841354058061,-15.201340134944555,-15.822909414629285,-10.971629279329456,-10.28095318159449,-11.167350158370141,-9.979967719066565,-9.916556004381032,-9.404514295068015,-10.074984405531785,-9.831517435682654,1877.6457369279603
1902,-15.441373833083363,-15.513976350209967,-15.207658332568219,-15.730748381239918,-11.098545537911747,-10.186153772150286,-11.201296545977364,-9.997971511423728,-9.988966721633313,-9.247278181526426,-10.116057861467722,-9.934068752167356,1876.8521271460147
1903,-15.518534590847194,-15.5213314174058,-15.247396583836784,-15.783225943837502,-11.233739312770734,-10.31188880004113,-11.154112739923782,-9.86792435726284,-9.84258169944709,-9.268151146843516,-10.298768114299172,-9.771257673378496,1877.894634871075
1904,-15.53461768485093,-15.53439044263668,-15.19123577961897,-15.704578451371134,-11.042338856770293,-10.176660512491763,-11.191420924756393,-9.906601654881234,-9.884321426773406,-9.419385782928178,-9.995667666793823,-9.775281662508927,1876.7850151274051
1905,-15.416409699563422,-15.44251569045346,-15.182686801838756,-15.782010498028331,-11.113641182458888,-10.185408499920502,-11.213839611159148,-9.530805770008337,-9.769685652080051,-9.493563608336101,-10.141814310945781,-9.75722908680517,1872.6449665983332
1906,-15.425944877342152,-15.627498227359519,-15.239934251906277,-15.836172129206744,-11.070335092060384,-10.253442476085763,-11.261784142232226,-9.794707221193319,-9.804823649609606,-9.461242184792756,-9.989189239343409,-9.793766104413615,1874.1134458586334
1907,-15.451306902333327,-15.79405582990787,-15.16989547618113,-15.79937713764832,-11.352392265601967,-10.182286889517014,-11.124072212953424,-9.977498916325217,-9.891021763788444,-9.056926217018201,-10.118978847625728,-9.740582064227189,1862.6137768007422
1908,-15.486073807171314,-15.550711554933786,-15.21867732893734,-15.785708131286892,-11.028100639613045,-10.20224337612553,-11.098744115143328,-9.810909626378793,-9.856785549447826,-9.370447200492181,-10.17679584547774,-9.80257464665015,1878.8228867249818
